"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1550","multipleDiscount","Suite","2026-09-18","failed","2026-09-18","Trello_TestScript.TC010_Discount","Regression","Trello_TestScript.TC010_Discount","multipleDiscount"
"","450","addingMultipleProduct","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC02_Cart","Regression","Trello_TestScript.TC02_Cart","addingMultipleProduct"
"","491","checkoutPageLoadsCorrectly","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC07_Checkout","Regression","Trello_TestScript.TC07_Checkout","checkoutPageLoadsCorrectly"
"","955","verifyDiscountfeature","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC010_Discount","Regression","Trello_TestScript.TC010_Discount","verifyDiscountfeature"
"","634","TC-W05: Remove a single product from the wishlist","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W05_removeSingleProductFromWishlist"
"","4411","addSameProducttwice","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC02_Cart","Regression","Trello_TestScript.TC02_Cart","addSameProducttwice"
"","367","TC-W10: Empty wishlist shows empty state and Continue Shopping CTA","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W10_emptyWishlistShowsEmptyState"
"","3419","filterByRating","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC04_Filters","Regression","Trello_TestScript.TC04_Filters","filterByRating"
"","908","TC-W02: Add multiple different products to the wishlist","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W02_addMultipleProductsToWishlist"
"","572","TC-W21 [EDGE]: Wishlist is functional on a mobile viewport (375px)","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W21_wishlistFunctionalOnMobileViewport"
"","7488","clearAllFilters","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC04_Filters","Regression","Trello_TestScript.TC04_Filters","clearAllFilters"
"","199","VerifyStartShoppingNavigationFromEmptyCart","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC02_Cart","Regression","Trello_TestScript.TC02_Cart","VerifyStartShoppingNavigationFromEmptyCart"
"","4473","filterByMultipleCategories","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC04_Filters","Regression","Trello_TestScript.TC04_Filters","filterByMultipleCategories"
"","5528","filterByMultipleCriteria","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC04_Filters","Regression","Trello_TestScript.TC04_Filters","filterByMultipleCriteria"
"","642","TC-W01: Add a single product to the wishlist","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W01_addSingleProductToWishlist"
"","855","TC-W11: Add to cart from wishlist","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W11_addToCartFromWishlist"
"","3006","sortByPriceLowToHigh","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC05_Sort","Regression","Trello_TestScript.TC05_Sort","sortByPriceLowToHigh"
"","2741","acceptsValidInformation","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC07_Checkout","Regression","Trello_TestScript.TC07_Checkout","acceptsValidInformation"
"","682","emailValidation","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC07_Checkout","Regression","Trello_TestScript.TC07_Checkout","emailValidation"
"","361","SearchPartialKeyword","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC01_Product","Regression","Trello_TestScript.TC01_Product","SearchPartialKeyword"
"","716","TC-W19 [EDGE]: Rapid heart clicks produce consistent wishlist state","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W21_rapidHeartClickConsistentState"
"","862","TC-W04: Add product to wishlist from product detail page","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W04_addToWishlistFromDetailPage"
"","404","verifyPositiveTotalCost","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC07_Checkout","Regression","Trello_TestScript.TC07_Checkout","verifyPositiveTotalCost"
"","1248","addSingleProductToCart","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC02_Cart","Regression","Trello_TestScript.TC02_Cart","addSingleProductToCart"
"","5455","filterCombinationWithNoResults","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC04_Filters","Regression","Trello_TestScript.TC04_Filters","filterCombinationWithNoResults"
"","851","SearchFullKeyword","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC01_Product","Regression","Trello_TestScript.TC01_Product","SearchFullKeyword"
"","486","TC-W20 [EDGE]: Long product name does not break wishlist layout","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W20_longProductNameDoesNotBreakLayout"
"","2857","sortByNameAToZ","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC05_Sort","Regression","Trello_TestScript.TC05_Sort","sortByNameAToZ"
"","231","VerifyDiscountedProductPriceIsDisplayedCorrectly","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC02_Cart","Regression","Trello_TestScript.TC02_Cart","VerifyDiscountedProductPriceIsDisplayedCorrectly"
"","512","TC-W07: Wishlist displays correct product name, price, and image","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W07_wishlistDisplaysCorrectDetails"
"","637","TC-W14 [EDGE]: Wishlist handles cleared localStorage gracefully","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC03_Wishlist","Regression","Trello_TestScript.TC03_Wishlist","TC_W14_wishlistHandlesClearedStorage"
"","322","verifyContinueShoppingNavigation","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC02_Cart","Regression","Trello_TestScript.TC02_Cart","verifyContinueShoppingNavigation"
"","264","verifyEmptyCartState","Suite","2026-09-18","passed","2026-09-18","Trello_TestScript.TC02_Cart","Regression","Trello_TestScript.TC02_Cart","verifyEmptyCartState"
